transaction_id,investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
21365,INV000568,2024-12-02,149323,SIP,1053,Delhi,New Delhi,T30,36-45,Male,48.4,Cheque,Pending
21366,INV000438,2024-12-02,101208,SIP,5724,Delhi,New Delhi,T30,26-35,Male,11.6,Mandate,Verified
21367,INV004231,2024-12-02,120843,Lumpsum,192946,West Bengal,Kolkata,T30,56+,Male,17.5,Cheque,Verified
21368,INV003150,2024-12-02,119092,Redemption,271736,Gujarat,Ahmedabad,T30,26-35,Female,13.6,UPI,Verified
21369,INV003394,2024-12-02,102886,SIP,2545,West Bengal,Kolkata,T30,26-35,Male,14.6,UPI,Verified
21370,INV002137,2024-12-02,119120,Lumpsum,82432,Tamil Nadu,Coimbatore,B30,36-45,Male,17.6,Cheque,Verified
21371,INV002018,2024-12-03,101206,SIP,926,Uttar Pradesh,Agra,B30,26-35,Female,18.0,UPI,Verified
21372,INV000891,2024-12-03,119598,Lumpsum,369819,Gujarat,Surat,T30,26-35,Male,20.9,Cheque,Verified
21373,INV003838,2024-12-03,120841,Redemption,274560,Gujarat,Surat,T30,18-25,Female,5.1,Mandate,Verified
21374,INV004153,2024-12-03,102885,Lumpsum,408358,Uttar Pradesh,Agra,B30,46-55,Male,96.3,UPI,Verified
21375,INV001354,2024-12-03,148568,Lumpsum,208864,Tamil Nadu,Coimbatore,B30,18-25,Male,7.0,Mandate,Pending
21376,INV003057,2024-12-03,118636,SIP,15935,Punjab,Chandigarh,T30,18-25,Male,6.4,Net Banking,Verified
21377,INV004181,2024-12-03,101207,Lumpsum,286186,Uttar Pradesh,Lucknow,T30,26-35,Female,17.8,UPI,Verified
21378,INV002193,2024-12-03,102885,Lumpsum,403880,Haryana,Gurugram,T30,36-45,Female,49.7,UPI,Verified
21379,INV004165,2024-12-03,100033,Redemption,110297,West Bengal,Kolkata,T30,26-35,Male,9.3,Mandate,Verified
21380,INV003198,2024-12-03,101207,SIP,6937,Uttar Pradesh,Lucknow,T30,46-55,Female,37.0,UPI,Verified
21381,INV001899,2024-12-03,118635,SIP,7792,Gujarat,Ahmedabad,T30,26-35,Male,7.6,UPI,Verified
21382,INV003388,2024-12-03,100016,SIP,6591,Haryana,Faridabad,B30,56+,Female,39.3,Mandate,Verified
21383,INV000765,2024-12-03,120842,Redemption,81247,Telangana,Hyderabad,T30,18-25,Male,4.6,Net Banking,Pending
21384,INV000836,2024-12-03,125498,SIP,9230,Haryana,Gurugram,T30,26-35,Male,24.4,Cheque,Verified
21385,INV003654,2024-12-03,149322,SIP,2557,Delhi,New Delhi,T30,18-25,Male,6.6,Mandate,Verified
21386,INV000536,2024-12-03,118633,Redemption,353765,Delhi,New Delhi,T30,36-45,Female,29.6,UPI,Pending
21387,INV001463,2024-12-03,100025,Redemption,115045,Maharashtra,Nashik,B30,36-45,Male,54.5,Mandate,Verified
21388,INV001173,2024-12-03,118632,SIP,3411,Punjab,Chandigarh,T30,26-35,Female,7.8,Net Banking,Pending
21389,INV001717,2024-12-03,119551,Redemption,77734,Karnataka,Mysore,B30,26-35,Male,23.2,Cheque,Verified
21390,INV003963,2024-12-03,119599,SIP,2998,Tamil Nadu,Chennai,T30,26-35,Male,18.1,Mandate,Verified
21391,INV002864,2024-12-03,149324,Redemption,260440,Madhya Pradesh,Bhopal,B30,26-35,Male,6.8,UPI,Verified
21392,INV004591,2024-12-03,148567,Lumpsum,55270,Tamil Nadu,Chennai,T30,26-35,Male,7.8,Mandate,Verified
21393,INV000778,2024-12-03,119120,SIP,4093,Haryana,Faridabad,B30,26-35,Male,16.9,Mandate,Verified
21394,INV004987,2024-12-03,120506,SIP,26159,Telangana,Hyderabad,T30,46-55,Male,37.1,UPI,Verified
21395,INV001456,2024-12-03,120506,SIP,2571,Punjab,Chandigarh,T30,36-45,Male,36.3,Cheque,Verified
21396,INV003269,2024-12-03,118632,SIP,2982,Telangana,Hyderabad,T30,56+,Male,17.5,Mandate,Verified
21397,INV002939,2024-12-03,118632,Lumpsum,506248,Rajasthan,Udaipur,B30,18-25,Male,3.1,Cheque,Verified
21398,INV002069,2024-12-03,125497,SIP,11189,West Bengal,Kolkata,T30,46-55,Male,59.0,Cheque,Verified
21399,INV000570,2024-12-03,102885,SIP,8376,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,UPI,Verified
21400,INV001449,2024-12-03,119552,Redemption,349907,Gujarat,Ahmedabad,T30,36-45,Male,45.2,Net Banking,Verified
21401,INV002708,2024-12-03,148569,SIP,2957,Karnataka,Mysore,B30,26-35,Male,14.0,Cheque,Verified
21402,INV000705,2024-12-03,125498,Lumpsum,283465,Delhi,Noida,T30,26-35,Male,6.9,Cheque,Verified
21403,INV004826,2024-12-03,101207,SIP,10295,Tamil Nadu,Coimbatore,B30,26-35,Male,14.7,Cheque,Verified
21404,INV003732,2024-12-03,101206,Redemption,56091,West Bengal,Kolkata,T30,36-45,Male,56.1,Net Banking,Verified
21405,INV003833,2024-12-03,119095,SIP,2181,Delhi,New Delhi,T30,26-35,Male,11.7,Cheque,Verified
21406,INV000289,2024-12-03,120503,SIP,16282,Delhi,Gurugram,T30,36-45,Male,54.2,Cheque,Verified
21407,INV004493,2024-12-03,119093,Lumpsum,206768,Tamil Nadu,Chennai,T30,36-45,Male,19.3,Mandate,Verified
21408,INV000196,2024-12-03,119599,SIP,16900,Tamil Nadu,Chennai,T30,26-35,Male,17.9,UPI,Verified
21409,INV003523,2024-12-03,101206,SIP,1858,Rajasthan,Udaipur,B30,56+,Male,70.4,Cheque,Verified
21410,INV002709,2024-12-03,119120,SIP,26021,Uttar Pradesh,Kanpur,B30,36-45,Male,39.9,Net Banking,Verified
21411,INV000400,2024-12-03,119093,Lumpsum,119127,Punjab,Chandigarh,T30,26-35,Male,22.1,Net Banking,Verified
21412,INV000558,2024-12-03,148568,Lumpsum,453114,Punjab,Chandigarh,T30,56+,Female,22.1,Net Banking,Verified
21413,INV000089,2024-12-03,148569,SIP,3491,Maharashtra,Mumbai,T30,26-35,Female,11.2,Cheque,Verified
21414,INV003326,2024-12-03,119094,SIP,25787,Karnataka,Bangalore,T30,36-45,Male,40.9,Mandate,Pending
21415,INV002951,2024-12-03,101208,SIP,6353,Karnataka,Bangalore,T30,36-45,Male,58.6,UPI,Verified
21416,INV002227,2024-12-03,101208,SIP,5404,Uttar Pradesh,Lucknow,T30,26-35,Female,12.5,Cheque,Verified
21417,INV004324,2024-12-03,119094,Lumpsum,88754,Madhya Pradesh,Indore,T30,36-45,Male,42.4,Net Banking,Verified
21418,INV001438,2024-12-03,101207,SIP,7489,Karnataka,Bangalore,T30,46-55,Male,54.4,Cheque,Verified
21419,INV004475,2024-12-03,120504,Lumpsum,119773,Punjab,Amritsar,B30,26-35,Male,18.2,Mandate,Verified
21420,INV003556,2024-12-03,149322,SIP,9343,Karnataka,Mysore,B30,18-25,Male,3.7,UPI,Verified
21421,INV000658,2024-12-03,119094,Lumpsum,50380,Gujarat,Ahmedabad,T30,26-35,Male,14.1,Mandate,Verified
21422,INV000523,2024-12-03,118633,SIP,1160,West Bengal,Kolkata,T30,36-45,Male,13.1,Mandate,Verified
21423,INV004831,2024-12-03,120842,Redemption,32369,Maharashtra,Mumbai,T30,18-25,Female,5.9,Mandate,Verified
21424,INV000729,2024-12-03,148567,Lumpsum,372039,Telangana,Hyderabad,T30,36-45,Male,36.5,UPI,Verified
21425,INV002110,2024-12-03,148569,Lumpsum,52685,Haryana,Faridabad,B30,26-35,Female,20.8,Net Banking,Verified
21426,INV003949,2024-12-03,118635,Lumpsum,434738,Madhya Pradesh,Bhopal,B30,56+,Male,54.8,Cheque,Verified
21427,INV004140,2024-12-03,149322,Redemption,138004,Punjab,Amritsar,B30,46-55,Female,41.6,Mandate,Verified
21428,INV002319,2024-12-03,100033,SIP,11525,Karnataka,Mysore,B30,26-35,Male,8.7,Mandate,Verified
21429,INV004061,2024-12-03,119551,SIP,583,Punjab,Chandigarh,T30,26-35,Male,22.2,Cheque,Verified
21430,INV001837,2024-12-03,102886,Lumpsum,253963,Uttar Pradesh,Agra,B30,18-25,Male,5.5,Mandate,Verified
21431,INV003856,2024-12-03,120504,SIP,544,Madhya Pradesh,Indore,T30,36-45,Male,46.7,Mandate,Verified
21432,INV004107,2024-12-03,118634,Lumpsum,453224,Telangana,Hyderabad,T30,26-35,Male,12.6,Cheque,Verified
21433,INV004890,2024-12-03,120842,SIP,10844,Telangana,Hyderabad,T30,18-25,Female,5.8,UPI,Verified
21434,INV000704,2024-12-03,119095,Redemption,386756,Gujarat,Ahmedabad,T30,18-25,Male,4.5,Cheque,Pending
21435,INV004209,2024-12-04,118632,Lumpsum,23197,Maharashtra,Mumbai,T30,56+,Male,9.9,Mandate,Verified
21436,INV000694,2024-12-04,118634,Lumpsum,279223,Rajasthan,Jaipur,T30,46-55,Male,50.6,UPI,Verified
21437,INV004343,2024-12-04,118636,Lumpsum,522243,Madhya Pradesh,Bhopal,B30,18-25,Male,7.9,UPI,Verified
21438,INV000818,2024-12-04,120507,Redemption,481129,Telangana,Hyderabad,T30,56+,Female,62.5,Cheque,Verified
21439,INV004337,2024-12-04,120842,SIP,11169,Delhi,Noida,T30,18-25,Male,4.0,Net Banking,Verified
21440,INV003943,2024-12-04,120842,SIP,3116,Telangana,Hyderabad,T30,46-55,Male,46.2,Cheque,Pending
21441,INV001175,2024-12-04,120842,SIP,11893,Punjab,Chandigarh,T30,36-45,Male,33.5,Net Banking,Pending
21442,INV002610,2024-12-04,119094,SIP,5608,Tamil Nadu,Coimbatore,B30,36-45,Female,31.7,Cheque,Verified
21443,INV000364,2024-12-04,119552,SIP,14994,Delhi,Noida,T30,26-35,Male,9.1,UPI,Verified
21444,INV000147,2024-12-04,119598,Redemption,101914,Rajasthan,Jaipur,T30,26-35,Male,15.7,Cheque,Pending
21445,INV000334,2024-12-04,118636,SIP,2032,Uttar Pradesh,Lucknow,T30,56+,Male,22.6,Mandate,Verified
21446,INV001008,2024-12-04,100025,SIP,24143,Rajasthan,Udaipur,B30,46-55,Male,85.8,Cheque,Verified
21447,INV001333,2024-12-04,120841,SIP,944,Haryana,Faridabad,B30,26-35,Female,19.0,Cheque,Verified
21448,INV002165,2024-12-04,148568,Lumpsum,357783,Telangana,Hyderabad,T30,46-55,Male,46.2,Mandate,Verified
21449,INV001792,2024-12-04,149323,SIP,20070,Gujarat,Ahmedabad,T30,26-35,Female,18.8,Cheque,Verified
21450,INV004953,2024-12-04,120844,Redemption,238432,Haryana,Faridabad,B30,36-45,Male,36.3,Mandate,Verified
21451,INV003097,2024-12-04,120841,SIP,41728,Punjab,Chandigarh,T30,26-35,Male,21.5,Cheque,Verified
21452,INV001616,2024-12-04,119551,SIP,1151,Tamil Nadu,Chennai,T30,26-35,Male,23.2,UPI,Verified
21453,INV004571,2024-12-04,101208,Lumpsum,330657,Telangana,Hyderabad,T30,18-25,Female,4.6,UPI,Verified
21454,INV002259,2024-12-04,148569,Lumpsum,530662,Madhya Pradesh,Bhopal,B30,18-25,Female,6.7,Mandate,Verified
21455,INV002654,2024-12-04,120505,SIP,2977,Delhi,New Delhi,T30,36-45,Female,38.2,Cheque,Verified
21456,INV004522,2024-12-04,119095,Redemption,93774,Punjab,Chandigarh,T30,46-55,Female,69.1,UPI,Verified
21457,INV002201,2024-12-04,120507,SIP,2011,Haryana,Gurugram,T30,36-45,Male,34.5,Mandate,Verified
21458,INV004949,2024-12-04,119599,SIP,985,Delhi,Gurugram,T30,26-35,Male,11.3,Mandate,Verified
21459,INV003947,2024-12-04,118635,SIP,12494,Delhi,Noida,T30,26-35,Male,12.9,Cheque,Verified
21460,INV003564,2024-12-04,101208,Lumpsum,354642,Telangana,Hyderabad,T30,18-25,Male,6.8,Mandate,Verified
21461,INV002930,2024-12-04,119551,SIP,2316,West Bengal,Kolkata,T30,36-45,Male,54.0,UPI,Verified
21462,INV003745,2024-12-04,120504,SIP,1000,West Bengal,Kolkata,T30,36-45,Male,17.8,Cheque,Verified
21463,INV004335,2024-12-04,118632,SIP,1854,Gujarat,Ahmedabad,T30,26-35,Female,6.6,Mandate,Verified
21464,INV001018,2024-12-04,119094,Lumpsum,167739,Telangana,Hyderabad,T30,46-55,Female,65.2,UPI,Pending
21465,INV004237,2024-12-04,101206,SIP,872,Haryana,Faridabad,B30,36-45,Male,14.1,UPI,Verified
21466,INV001845,2024-12-04,125498,SIP,438,Uttar Pradesh,Agra,B30,26-35,Female,14.8,Net Banking,Verified
21467,INV000520,2024-12-04,119120,Redemption,352088,West Bengal,Kolkata,T30,46-55,Female,59.4,Mandate,Verified
21468,INV000980,2024-12-04,120507,SIP,8817,West Bengal,Kolkata,T30,18-25,Female,7.3,UPI,Verified
21469,INV001343,2024-12-04,119599,SIP,7227,Gujarat,Surat,T30,18-25,Female,6.9,UPI,Verified
21470,INV003399,2024-12-04,120844,Lumpsum,83566,Telangana,Hyderabad,T30,26-35,Female,16.0,Net Banking,Verified
21471,INV004284,2024-12-04,100025,Lumpsum,9018,Rajasthan,Udaipur,B30,36-45,Male,40.7,Net Banking,Verified
21472,INV000753,2024-12-04,149323,Redemption,8611,Haryana,Faridabad,B30,46-55,Male,82.4,Net Banking,Verified
21473,INV000492,2024-12-04,120507,Lumpsum,397168,Telangana,Hyderabad,T30,36-45,Male,12.4,Net Banking,Verified
21474,INV001777,2024-12-04,120507,SIP,9032,West Bengal,Kolkata,T30,18-25,Female,7.6,Net Banking,Verified
21475,INV003380,2024-12-04,100033,Redemption,11395,Delhi,Noida,T30,36-45,Male,21.0,Cheque,Verified
21476,INV001298,2024-12-04,120506,SIP,2126,Delhi,Gurugram,T30,26-35,Female,24.4,Cheque,Verified
21477,INV000942,2024-12-04,118635,SIP,2210,Haryana,Faridabad,B30,56+,Male,70.2,UPI,Verified
21478,INV004223,2024-12-04,101207,SIP,7743,Uttar Pradesh,Agra,B30,36-45,Female,49.3,Mandate,Verified
21479,INV002075,2024-12-04,101207,Lumpsum,351005,Uttar Pradesh,Lucknow,T30,36-45,Female,34.4,Net Banking,Verified
21480,INV002877,2024-12-04,125497,SIP,13926,Rajasthan,Jaipur,T30,36-45,Male,56.5,UPI,Verified
21481,INV001457,2024-12-04,119552,Lumpsum,232973,Gujarat,Ahmedabad,T30,26-35,Male,17.7,Cheque,Verified
21482,INV003136,2024-12-04,119599,SIP,21163,Haryana,Gurugram,T30,56+,Male,34.4,Mandate,Verified
21483,INV000213,2024-12-04,120505,SIP,1015,Punjab,Chandigarh,T30,26-35,Male,19.6,UPI,Verified
21484,INV004818,2024-12-04,149323,SIP,3004,Maharashtra,Pune,T30,26-35,Male,23.5,UPI,Verified
21485,INV003699,2024-12-04,120843,Redemption,308722,Uttar Pradesh,Agra,B30,26-35,Male,19.7,Net Banking,Verified
21486,INV000850,2024-12-04,149324,SIP,6426,Maharashtra,Pune,T30,36-45,Male,23.7,Mandate,Verified
21487,INV001029,2024-12-04,118635,Lumpsum,114053,Uttar Pradesh,Kanpur,B30,36-45,Male,44.2,UPI,Verified
21488,INV002847,2024-12-04,119092,SIP,584,Haryana,Faridabad,B30,26-35,Male,13.4,Cheque,Verified
21489,INV001317,2024-12-04,101207,SIP,2675,Punjab,Chandigarh,T30,26-35,Female,8.9,Mandate,Verified
21490,INV003621,2024-12-04,125498,Redemption,539389,West Bengal,Kolkata,T30,26-35,Male,18.2,Cheque,Verified
21491,INV003518,2024-12-04,119551,SIP,15326,Madhya Pradesh,Bhopal,B30,26-35,Male,6.7,UPI,Verified
21492,INV004742,2024-12-04,119598,Redemption,228462,Punjab,Chandigarh,T30,26-35,Male,16.2,Net Banking,Verified
21493,INV002453,2024-12-04,119095,SIP,2153,Gujarat,Surat,T30,26-35,Female,16.1,Net Banking,Verified
21494,INV000636,2024-12-04,118633,SIP,16704,Delhi,Noida,T30,46-55,Male,79.6,UPI,Verified
21495,INV002389,2024-12-04,149324,SIP,2633,Haryana,Faridabad,B30,36-45,Male,50.8,UPI,Verified
21496,INV001080,2024-12-04,119552,SIP,9284,Tamil Nadu,Chennai,T30,18-25,Female,7.3,Mandate,Verified
21497,INV002028,2024-12-04,119551,Lumpsum,443138,Rajasthan,Jaipur,T30,36-45,Female,19.9,UPI,Verified
21498,INV004411,2024-12-04,149324,SIP,2433,Maharashtra,Mumbai,T30,26-35,Female,13.8,Net Banking,Verified
21499,INV001626,2024-12-04,102886,SIP,2579,Maharashtra,Mumbai,T30,26-35,Male,16.8,Mandate,Verified
21500,INV002924,2024-12-04,149323,Lumpsum,243960,Tamil Nadu,Chennai,T30,26-35,Female,14.5,Net Banking,Verified
21501,INV002319,2024-12-04,120507,SIP,9344,Karnataka,Mysore,B30,26-35,Male,8.7,Cheque,Verified
21502,INV001507,2024-12-04,118635,SIP,593,Uttar Pradesh,Lucknow,T30,26-35,Male,20.4,UPI,Verified
21503,INV003875,2024-12-04,100033,SIP,1064,Maharashtra,Nashik,B30,26-35,Male,10.1,Mandate,Verified
21504,INV000593,2024-12-04,119094,SIP,11711,Telangana,Hyderabad,T30,56+,Male,50.2,Mandate,Verified
21505,INV004856,2024-12-04,125497,SIP,2114,Maharashtra,Mumbai,T30,36-45,Male,54.3,UPI,Verified
21506,INV000033,2024-12-05,148569,SIP,8031,Delhi,New Delhi,T30,36-45,Female,12.4,Cheque,Verified
21507,INV002794,2024-12-05,102885,Lumpsum,41027,Madhya Pradesh,Bhopal,B30,56+,Male,39.9,Mandate,Verified
21508,INV004000,2024-12-05,125498,SIP,25217,Gujarat,Ahmedabad,T30,26-35,Male,12.3,UPI,Verified
21509,INV001877,2024-12-05,100033,Redemption,378300,Tamil Nadu,Coimbatore,B30,56+,Male,62.1,UPI,Pending
21510,INV000494,2024-12-05,101207,SIP,20639,Punjab,Amritsar,B30,56+,Male,30.4,Mandate,Verified
21511,INV003179,2024-12-05,120503,Redemption,186046,Rajasthan,Jaipur,T30,36-45,Male,53.3,Cheque,Verified
21512,INV001847,2024-12-05,102885,Redemption,213916,Maharashtra,Nashik,B30,56+,Male,53.4,Mandate,Verified
21513,INV000866,2024-12-05,118633,SIP,573,Uttar Pradesh,Lucknow,T30,46-55,Male,75.7,Net Banking,Verified
21514,INV003076,2024-12-05,118634,Redemption,207259,Haryana,Gurugram,T30,26-35,Male,20.2,Net Banking,Verified
21515,INV002980,2024-12-05,119552,SIP,1177,Maharashtra,Pune,T30,26-35,Male,22.4,UPI,Pending
21516,INV000565,2024-12-05,120503,Lumpsum,361258,Uttar Pradesh,Agra,B30,26-35,Male,18.8,UPI,Verified
21517,INV001729,2024-12-05,119599,Redemption,228996,Uttar Pradesh,Kanpur,B30,18-25,Male,4.1,Net Banking,Verified
21518,INV000894,2024-12-05,119599,Redemption,138836,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Mandate,Verified
21519,INV002430,2024-12-05,119598,SIP,17373,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,UPI,Verified
21520,INV003614,2024-12-05,149323,SIP,47393,Maharashtra,Mumbai,T30,26-35,Male,13.3,Mandate,Verified
21521,INV000055,2024-12-05,149323,Lumpsum,175837,Karnataka,Bangalore,T30,26-35,Male,13.5,Net Banking,Verified
21522,INV003934,2024-12-05,120843,Lumpsum,268199,Delhi,Gurugram,T30,26-35,Male,24.1,Mandate,Verified
21523,INV004321,2024-12-05,120504,SIP,2806,West Bengal,Kolkata,T30,26-35,Male,16.0,UPI,Verified
21524,INV000408,2024-12-05,119120,SIP,5811,Punjab,Amritsar,B30,56+,Male,62.3,Mandate,Verified
21525,INV001594,2024-12-05,101208,Redemption,158630,Madhya Pradesh,Bhopal,B30,26-35,Male,13.9,Cheque,Verified
21526,INV002654,2024-12-05,120506,SIP,20276,Delhi,New Delhi,T30,36-45,Female,38.2,Cheque,Verified
21527,INV001152,2024-12-05,120503,Redemption,49069,Punjab,Amritsar,B30,56+,Male,61.7,Net Banking,Verified
21528,INV000716,2024-12-05,120841,SIP,3300,Maharashtra,Nashik,B30,56+,Male,15.1,Cheque,Verified
21529,INV004926,2024-12-05,148569,SIP,42430,Karnataka,Mysore,B30,36-45,Male,45.3,UPI,Pending
21530,INV001220,2024-12-05,101208,SIP,1025,Punjab,Chandigarh,T30,36-45,Male,48.3,UPI,Pending
21531,INV002647,2024-12-05,101208,Lumpsum,224682,Rajasthan,Jaipur,T30,46-55,Male,87.0,UPI,Verified
21532,INV003070,2024-12-05,119094,SIP,15439,West Bengal,Kolkata,T30,26-35,Male,23.7,Net Banking,Pending
21533,INV000981,2024-12-05,119120,SIP,406,West Bengal,Kolkata,T30,36-45,Female,59.7,UPI,Verified
21534,INV000652,2024-12-05,125497,SIP,11219,Delhi,Gurugram,T30,26-35,Male,8.0,Net Banking,Verified
21535,INV000264,2024-12-05,118635,Redemption,23704,Telangana,Hyderabad,T30,36-45,Female,30.6,Cheque,Verified
21536,INV001319,2024-12-05,120843,SIP,503,Delhi,Gurugram,T30,26-35,Female,20.8,UPI,Verified
21537,INV003118,2024-12-05,118635,SIP,838,Uttar Pradesh,Lucknow,T30,26-35,Male,6.8,UPI,Verified
21538,INV000191,2024-12-05,102887,SIP,46976,Karnataka,Bangalore,T30,26-35,Male,23.1,Cheque,Verified
21539,INV004461,2024-12-05,149323,Redemption,165003,Tamil Nadu,Chennai,T30,46-55,Male,80.3,UPI,Verified
21540,INV001564,2024-12-05,118632,SIP,48915,Haryana,Faridabad,B30,46-55,Male,43.2,Mandate,Verified
21541,INV003243,2024-12-05,120506,SIP,1897,Rajasthan,Jaipur,T30,18-25,Female,4.0,Net Banking,Verified
21542,INV004665,2024-12-05,149322,SIP,2852,Madhya Pradesh,Bhopal,B30,36-45,Male,17.1,Net Banking,Verified
21543,INV003124,2024-12-05,100025,Lumpsum,330874,West Bengal,Kolkata,T30,36-45,Male,28.8,Mandate,Verified
21544,INV003659,2024-12-05,120507,SIP,10962,Madhya Pradesh,Bhopal,B30,56+,Male,27.4,Mandate,Verified
21545,INV002903,2024-12-05,149324,Lumpsum,411278,Madhya Pradesh,Indore,T30,36-45,Male,45.0,Mandate,Verified
21546,INV004348,2024-12-05,119092,SIP,17209,Delhi,New Delhi,T30,26-35,Female,13.4,Net Banking,Verified
21547,INV001874,2024-12-05,118632,Lumpsum,432168,Telangana,Hyderabad,T30,36-45,Male,21.3,Net Banking,Verified
21548,INV001300,2024-12-05,148568,Redemption,266426,Uttar Pradesh,Agra,B30,36-45,Female,53.8,UPI,Verified
21549,INV000512,2024-12-05,119120,SIP,15526,Punjab,Amritsar,B30,46-55,Male,82.6,Cheque,Verified
21550,INV000008,2024-12-05,100025,SIP,425,Punjab,Amritsar,B30,26-35,Female,18.6,UPI,Verified
21551,INV003702,2024-12-05,148567,SIP,2119,Madhya Pradesh,Bhopal,B30,36-45,Male,53.2,Cheque,Verified
21552,INV003751,2024-12-05,100033,SIP,26310,Delhi,New Delhi,T30,26-35,Male,14.1,Mandate,Verified
21553,INV002634,2024-12-05,120507,Lumpsum,119954,Madhya Pradesh,Bhopal,B30,26-35,Male,10.7,Mandate,Verified
21554,INV000144,2024-12-05,101207,Lumpsum,129310,Delhi,Noida,T30,26-35,Male,19.1,Cheque,Verified
21555,INV003601,2024-12-05,120844,SIP,478,Haryana,Faridabad,B30,26-35,Female,17.0,Cheque,Verified
21556,INV003909,2024-12-05,119093,Redemption,78619,Haryana,Gurugram,T30,46-55,Male,29.1,UPI,Verified
21557,INV000581,2024-12-05,119094,SIP,2816,Tamil Nadu,Coimbatore,B30,36-45,Male,26.4,Cheque,Verified
21558,INV004460,2024-12-05,120506,Redemption,34028,Haryana,Gurugram,T30,26-35,Male,24.7,Mandate,Verified
21559,INV001083,2024-12-05,120505,Lumpsum,192415,Gujarat,Ahmedabad,T30,46-55,Male,16.4,Cheque,Verified
21560,INV001972,2024-12-05,118636,Lumpsum,317661,Uttar Pradesh,Kanpur,B30,18-25,Male,4.6,Cheque,Verified
21561,INV003429,2024-12-05,119120,SIP,1952,Telangana,Hyderabad,T30,26-35,Male,16.0,Cheque,Verified
21562,INV002931,2024-12-05,101208,SIP,10110,Tamil Nadu,Coimbatore,B30,56+,Female,32.4,Cheque,Verified
21563,INV004037,2024-12-05,119094,SIP,24837,Gujarat,Ahmedabad,T30,26-35,Male,20.8,Mandate,Verified
21564,INV003119,2024-12-05,148567,SIP,2224,Karnataka,Bangalore,T30,18-25,Female,4.6,UPI,Verified
21565,INV004474,2024-12-06,118636,Lumpsum,228765,West Bengal,Kolkata,T30,46-55,Male,16.5,Net Banking,Verified
21566,INV003848,2024-12-06,100033,SIP,13290,Telangana,Hyderabad,T30,26-35,Male,24.0,Cheque,Verified
21567,INV002671,2024-12-06,125497,SIP,2013,Madhya Pradesh,Indore,T30,18-25,Male,6.3,Cheque,Pending
21568,INV002509,2024-12-06,101207,SIP,2600,Maharashtra,Mumbai,T30,36-45,Female,19.9,Mandate,Verified
21569,INV004108,2024-12-06,125498,SIP,27709,Madhya Pradesh,Indore,T30,36-45,Female,22.5,Cheque,Verified
21570,INV002510,2024-12-06,120503,Redemption,135162,Karnataka,Mysore,B30,36-45,Male,32.6,Mandate,Verified
21571,INV002104,2024-12-06,148569,Lumpsum,470075,Maharashtra,Mumbai,T30,26-35,Female,15.0,Net Banking,Verified
21572,INV002298,2024-12-06,119095,SIP,13935,Maharashtra,Nashik,B30,56+,Male,45.3,Net Banking,Verified
21573,INV003252,2024-12-06,100016,SIP,25235,Tamil Nadu,Chennai,T30,46-55,Male,95.5,Net Banking,Verified
21574,INV002034,2024-12-06,102886,SIP,4837,Uttar Pradesh,Lucknow,T30,26-35,Male,10.0,Net Banking,Verified
21575,INV000902,2024-12-06,125497,SIP,4532,Maharashtra,Mumbai,T30,26-35,Female,6.0,Net Banking,Verified
21576,INV001849,2024-12-06,120506,SIP,1937,Gujarat,Ahmedabad,T30,36-45,Female,49.3,UPI,Verified
21577,INV004840,2024-12-06,119598,Redemption,58860,Maharashtra,Pune,T30,18-25,Male,6.5,UPI,Verified
21578,INV003237,2024-12-06,100025,SIP,14894,Delhi,Gurugram,T30,46-55,Male,66.7,Mandate,Verified
21579,INV004813,2024-12-06,102886,SIP,419,West Bengal,Kolkata,T30,26-35,Male,13.9,Cheque,Verified
21580,INV003081,2024-12-06,119120,SIP,59300,Delhi,Gurugram,T30,56+,Female,73.4,UPI,Verified
21581,INV003101,2024-12-06,119552,SIP,3381,Tamil Nadu,Chennai,T30,26-35,Female,24.8,Net Banking,Verified
21582,INV001707,2024-12-06,120507,SIP,515,Punjab,Chandigarh,T30,26-35,Male,9.5,Net Banking,Verified
21583,INV003779,2024-12-06,119552,Lumpsum,465693,Delhi,New Delhi,T30,26-35,Male,21.9,Mandate,Verified
